"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithOptionTest.java","1","50","The JUnit 4 test method name 'compilation_generatesExpectedGlideOptionsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithOptionTest.java","1","57","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithOptionTest.java","1","65","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithOptionTest.java","1","81","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedAppGlideModuleImpl' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithOptionTest.java","1","89","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedRequestManagerFactory' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","42","The JUnit 4 test method name 'compilation_generatesAllExpectedFiles' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","47","The JUnit 4 test method name 'compilation_generatesExpectedGlideOptionsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","55","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","62","The JUnit 4 test method name 'compilation_generatesExpectedGlideRequestsClass' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","78","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedAppGlideModuleImpl' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\GlideExtensionWithTypeTest.java","1","86","The JUnit 4 test method name 'compilation_generatesExpectedGeneratedRequestManagerFactory' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidAppGlideModuleWithExcludesTest.java","1","20","The JUnit 4 test method name 'compilation_withMissingExcludedModuleClass_throws' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidAppGlideModuleWithExcludesTest.java","1","44","The JUnit 4 test method name 'compilation_withEmptyExcludes_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidAppGlideModuleWithExcludesTest.java","1","63","The JUnit 4 test method name 'compilation_withNonGlideModule_throws' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideExtensionTest.java","1","21","The JUnit 4 test method name 'compilation_withPublicConstructor_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideExtensionTest.java","1","42","The JUnit 4 test method name 'compilation_withPackagePrivateExtension_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideExtensionTest.java","1","65","The JUnit 4 test method name 'compilation_withConstructorWithParameters_throws' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideExtensionTest.java","1","89","The JUnit 4 test method name 'compilation_withNonStaticMethod_succeeds' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideExtensionTest.java","1","108","The JUnit 4 test method name 'compilation_withStaticMethod_succeeds' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","26","The JUnit 4 test method name 'compilation_withAnnotatedNonStaticMethod_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","52","The JUnit 4 test method name 'compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","83","The JUnit 4 test method name 'compilation_withAnnotatedStaticMethod_withRequestOptionsArg_succeeds' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","108","The JUnit 4 test method name 'compilation_withAnnotatedStaticMethod_withRequestOptionsArgAndOtherArg_succeeds' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","133","The JUnit 4 test method name 'compilation_overridingOptionWithoutAnnotationType_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","163","The JUnit 4 test method name 'compilation_withOverrideExtend_butNotOverridingMethod_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"7","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","193","The JUnit 4 test method name 'compilation_withOverrideExtend_andOverridingMethod_succeeds' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"8","com.bumptech.glide.annotation.compiler","C:\ShravanMetrics\Glide\annotation\compiler\test\src\test\java\com\bumptech\glide\annotation\compiler\InvalidGlideOptionsExtensionTest.java","1","218","The JUnit 4 test method name 'compilation_withOverrideReplace_butNotOverridingMethod_fails' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
